SiteID,2226728, Site Timezone,-6,Data Timezone,-6,Longitude,-99,Latitude,18.5
Year,Month,Day,Hour,wind speed at 50m (m/s),wind direction at 50m (deg),air temperature at 50m (C),air pressure at 50m (Pa)
2001,2,13,0,1.9476666666666664,302.905,20.893333333333334,86881.13583333333
2001,2,13,1,1.4914999999999998,275.97125000000005,20.205833333333334,86879.99416666667
2001,2,13,2,1.9175833333333332,328.9416666666667,19.609166666666667,86879.70833333334
2001,2,13,3,1.6204999999999998,277.3445,19.623333333333335,86876.35666666667
2001,2,13,4,1.8483333333333332,334.2,18.83,86892.64666666667
2001,2,13,5,1.7896666666666667,298.11383333333333,18.35333333333333,86936.39
2001,2,13,6,1.7446666666666666,337.1333333333333,17.62166666666667,87019.08833333332
2001,2,13,7,2.020083333333333,306.08633333333336,17.531666666666666,87107.76666666666
2001,2,13,8,0.6505833333333333,145.67758333333333,20.685000000000002,87201.65916666668
2001,2,13,9,0.9580833333333333,160.082,24.417499999999997,87291.85833333334
2001,2,13,10,1.6311666666666667,187.36416666666668,25.02166666666667,87328.67916666667
2001,2,13,11,1.7466666666666666,150.86416666666668,26.056666666666665,86884.22750000001
2001,2,13,12,1.5370000000000001,143.7108333333333,27.365833333333335,87162.31583333333
2001,2,13,13,1.5188333333333333,125.79333333333332,28.845000000000002,87032.51833333334
2001,2,13,14,1.7478333333333333,128.02916666666667,29.95666666666667,86898.58833333335
2001,2,13,15,1.4949166666666667,121.61791666666667,30.6,86795.14583333333
2001,2,13,16,1.5085,107.46725,30.680833333333332,86750.73166666666
2001,2,13,17,1.1365833333333333,195.17000000000002,30.92666666666667,86755.62916666665
2001,2,13,18,0.644,217.41666666666669,29.565,86785.18833333332
2001,2,13,19,1.8410833333333334,316.4916666666667,26.25,86842.14166666666
2001,2,13,20,2.69175,303.60091666666665,24.475833333333334,86924.41916666666
2001,2,13,21,1.9630833333333335,195.72366666666667,24.768333333333334,87022.995
2001,2,13,22,1.1291666666666667,229.71616666666668,24.049999999999997,87110.73833333334
2001,2,13,23,1.9208333333333334,298.58333333333337,23.3825,87161.97333333333
2001,2,14,0,1.3174166666666667,301.70000000000005,22.678333333333335,87189.92083333334
2001,2,14,1,2.1635833333333334,205.3595,22.328333333333333,87206.26916666667
2001,2,14,2,1.8543333333333334,164.89166666666668,22.229999999999997,87204.47416666665
2001,2,14,3,1.2420833333333334,239.11333333333334,21.615000000000002,87204.68583333332
2001,2,14,4,1.6823333333333332,271.04166666666663,21.183333333333334,87218.09666666665
2001,2,14,5,1.0162499999999999,249.72258333333332,20.313333333333333,87238.285
2001,2,14,6,1.7918333333333334,297.0,19.8375,87291.06333333332
2001,2,14,7,2.102666666666667,290.04475,19.239166666666666,87347.435
2001,2,14,8,1.3671666666666666,271.95000000000005,21.27166666666667,87412.62333333332
2001,2,14,9,2.3335,180.95833333333331,23.506666666666668,87470.68416666667
2001,2,14,10,2.0178333333333334,154.28833333333336,25.195,87479.56333333332
2001,2,14,11,1.8210833333333334,158.23416666666668,26.888333333333335,87425.72083333333
2001,2,14,12,2.7391666666666663,171.68316666666666,27.481666666666666,87329.65916666666
2001,2,14,13,2.208416666666667,138.26916666666668,28.671666666666667,87190.37083333332
2001,2,14,14,1.815,158.68333333333334,29.549999999999997,87032.39416666667
2001,2,14,15,1.5990833333333332,136.70583333333335,30.479999999999997,86927.66083333333
2001,2,14,16,1.4073333333333333,108.69333333333333,30.29083333333333,86865.62166666667
2001,2,14,17,1.0194166666666666,148.66,29.780833333333334,86862.68166666667
2001,2,14,18,1.1305,227.75833333333335,28.289166666666667,86896.08916666667
2001,2,14,19,2.582416666666667,328.43333333333334,26.22,86939.59666666666
2001,2,14,20,1.9661666666666666,269.49008333333336,24.431666666666665,87000.79833333334
2001,2,14,21,1.1215,295.43833333333333,23.491666666666667,87082.47
2001,2,14,22,1.4965833333333332,278.672,23.9875,87153.55083333334
2001,2,14,23,1.2683333333333333,240.86991666666665,23.798333333333332,87202.54999999999
2001,2,15,0,1.2088333333333334,279.89825,22.905833333333334,87214.81916666667
2001,2,15,1,1.226,227.18858333333333,22.129166666666663,87182.9
2001,2,15,2,1.6311666666666667,286.4948333333333,21.59583333333333,87154.44166666665
2001,2,15,3,2.0263333333333335,325.67499999999995,20.674166666666668,87120.51000000001
2001,2,15,4,1.8019166666666668,270.06675,19.87,87089.46666666667
2001,2,15,5,1.94775,304.28,18.931666666666665,87091.1775
2001,2,15,6,1.8575000000000002,257.71274999999997,18.302500000000002,87160.55
2001,2,15,7,2.1125833333333333,307.84000000000003,18.065833333333334,87216.91666666667
2001,2,15,8,1.15275,191.95858333333334,21.155,87271.61833333333
2001,2,15,9,1.5282499999999999,155.83249999999998,24.618333333333336,87313.565
2001,2,15,10,1.9210833333333333,144.44166666666666,25.80333333333333,87335.06916666668
2001,2,15,11,1.5364166666666668,131.35833333333335,27.358333333333334,87264.63833333334
2001,2,15,12,1.7543333333333335,165.65166666666667,28.430833333333332,87134.31166666666
2001,2,15,13,1.9250000000000003,155.94,29.399166666666666,86954.88833333334
2001,2,15,14,1.6804166666666664,136.89083333333332,30.27,86795.11916666667
2001,2,15,15,2.1306666666666665,180.23250000000002,31.11416666666667,86675.25833333333
2001,2,15,16,2.1535833333333336,169.3358333333333,30.78666666666667,86614.22583333333
2001,2,15,17,2.3626666666666667,211.875,30.249166666666667,86600.83833333335
2001,2,15,18,2.3604166666666666,233.04166666666669,29.11333333333333,86622.975
2001,2,15,19,2.747333333333333,288.76666666666665,26.889166666666668,86671.50416666667
2001,2,15,20,2.1264166666666666,264.62575000000004,25.06583333333333,86767.05583333335
2001,2,15,21,1.3453333333333335,296.2266666666667,23.799999999999997,86840.29416666666
2001,2,15,22,1.2990833333333334,270.89941666666664,23.1325,86886.88083333333
2001,2,15,23,1.3355833333333336,252.99166666666667,22.74583333333333,86941.83583333335
2001,2,16,0,1.6669166666666666,241.35449999999997,21.72083333333333,86956.86083333334
2001,2,16,1,1.9460833333333332,279.55208333333337,20.9375,86956.69
2001,2,16,2,1.9859999999999998,305.53791666666666,20.740833333333335,86917.33083333333
2001,2,16,3,2.0364166666666668,331.5333333333333,19.87,86876.70916666667
2001,2,16,4,1.8929166666666668,331.375,19.104166666666664,86868.90083333332
2001,2,16,5,2.0155833333333333,336.33333333333337,18.625833333333333,86896.73333333334
2001,2,16,6,1.9798333333333331,281.40025,18.207500000000003,86961.61
2001,2,16,7,1.6575833333333332,329.25,18.421666666666667,87007.75916666666
2001,2,16,8,0.5422499999999999,217.5325,21.274166666666666,87103.28333333334
2001,2,16,9,1.3505,157.33916666666667,24.4525,87167.12083333333
2001,2,16,10,1.7073333333333336,160.43333333333334,25.5725,87187.5875
2001,2,16,11,1.7619166666666666,182.24999999999997,26.253333333333334,87134.29750000002
2001,2,16,12,2.118666666666667,187.67499999999998,27.698333333333334,86993.48499999999
2001,2,16,13,2.2065,140.047,28.844166666666666,86845.3375
2001,2,16,14,2.6790833333333333,174.825,29.110833333333332,86721.44
2001,2,16,15,2.540166666666667,140.10916666666665,29.35,86629.7875
2001,2,16,16,2.3680833333333333,183.175,29.017500000000002,86581.26000000001
2001,2,16,17,2.17225,199.27499999999998,28.744166666666665,86589.7775
2001,2,16,18,1.7299166666666665,238.98333333333332,28.22,86627.18333333333
2001,2,16,19,2.0584166666666666,271.3833333333333,27.199166666666667,86671.88083333333
2001,2,16,20,1.9401666666666668,256.15683333333334,26.38583333333333,86731.03833333334
2001,2,16,21,1.8414166666666665,232.88083333333333,25.605,86832.35833333334
2001,2,16,22,1.8161666666666665,199.365,24.9525,86893.20500000002
2001,2,16,23,2.0939166666666664,191.59416666666667,24.4075,86954.605
2001,2,17,0,3.2935,194.48333333333335,24.215833333333336,86966.59916666667
2001,2,17,1,2.6907499999999995,242.11666666666667,22.423333333333332,87000.07
2001,2,17,2,2.0013333333333336,215.79083333333332,20.794166666666666,86990.80249999999
2001,2,17,3,1.7870833333333334,204.37141666666668,19.985833333333332,86958.93333333333
2001,2,17,4,1.4210833333333333,132.475,19.648333333333333,86968.16166666668
2001,2,17,5,2.466083333333333,209.85,18.9025,87013.82166666667
2001,2,17,6,1.7390833333333333,154.78583333333333,18.203333333333333,87082.2
2001,2,17,7,1.5548333333333333,126.22916666666669,18.05166666666667,87179.3965
2001,2,17,8,1.2848333333333333,81.9825,18.194166666666668,87265.82333333333
2001,2,17,9,1.4918666666666667,141.35000000000002,18.96966666666667,87334.42983333333
2001,2,17,10,2.084033333333333,138.9625,19.857166666666668,87347.86466666666
2001,2,17,11,3.0622499999999997,182.925,20.596666666666664,87255.49416666667
2001,2,17,12,2.0420833333333333,153.03333333333333,21.1375,87177.775
2001,2,17,13,1.5753333333333335,154.34,22.129166666666666,87054.16583333333
2001,2,17,14,1.4526666666666668,130.64675,23.134999999999998,86920.35916666666
2001,2,17,15,1.18275,123.73250000000002,24.113333333333333,86803.95916666667
2001,2,17,16,1.2738333333333336,145.91250000000002,24.769166666666667,86752.89499999999
2001,2,17,17,1.3240833333333333,159.65833333333333,24.093333333333334,86752.98916666667
2001,2,17,18,1.31625,143.6275,23.440833333333337,86766.8125
2001,2,17,19,0.96325,168.07799999999997,21.86,86830.15583333334
2001,2,17,20,1.7332500000000002,243.43891666666667,20.5875,86929.14166666666
2001,2,17,21,1.4676666666666667,295.24758333333335,19.9425,86987.61916666667
2001,2,17,22,1.3330833333333332,324.53333333333336,19.918333333333333,87015.87416666668
2001,2,17,23,1.524,251.1515,19.7425,87042.12
2001,2,18,0,1.092,245.70283333333336,19.455,87055.645
2001,2,18,1,1.3779166666666667,278.2161666666667,18.998333333333335,87050.66750000001
2001,2,18,2,1.8765833333333335,328.9166666666667,18.6325,87024.56666666668
2001,2,18,3,1.5184166666666665,298.82883333333336,18.296666666666667,87007.31666666667
2001,2,18,4,1.2582499999999999,319.45833333333337,18.130833333333335,87004.785
2001,2,18,5,1.57675,299.31933333333336,17.960833333333333,87015.75083333332
2001,2,18,6,1.4297499999999999,329.8833333333333,17.875,87043.6175
2001,2,18,7,0.5539999999999999,333.3666666666667,16.30166666666667,68201.27916666666
2001,2,18,8,0.5419166666666667,216.21249999999998,19.061666666666667,68248.91083333333
2001,2,18,9,0.5121666666666667,162.43583333333333,21.928333333333335,68287.9725
2001,2,18,10,0.81575,136.73833333333334,22.877499999999998,68293.96916666666
2001,2,18,11,0.72675,183.75166666666667,23.718333333333334,68257.62833333334
2001,2,18,12,0.8812500000000001,113.1975,24.82416666666667,68185.58416666667
2001,2,18,13,1.0209166666666667,136.31583333333333,25.904166666666665,68102.7875
2001,2,18,14,0.9584166666666668,201.10250000000002,27.093333333333334,68027.75666666667
2001,2,18,15,1.40275,163.45833333333331,27.277499999999996,67977.08416666667
2001,2,18,16,1.2400833333333334,174.12583333333333,27.718333333333334,67941.66333333333
2001,2,18,17,1.3726666666666667,162.15333333333334,27.871666666666666,67935.03166666668
2001,2,18,18,1.6239999999999999,157.53583333333336,26.17833333333333,67959.48250000001
2001,2,18,19,1.3196666666666668,237.075,24.206666666666663,67994.17666666667
2001,2,18,20,0.7449166666666667,242.2841666666667,22.808333333333334,68043.975
2001,2,18,21,0.7224166666666667,233.96783333333335,22.217,68110.49016666667
2001,2,18,22,2.2504166666666667,146.41333333333336,20.64,68235.29083333333
2001,2,18,23,1.6545833333333333,81.22,18.4875,68342.3825
2001,2,19,0,1.01175,173.06916666666666,18.200833333333332,68341.72166666666
2001,2,19,1,1.0255,257.25008333333335,17.639166666666668,68306.93333333333
2001,2,19,2,1.2650833333333333,322.09166666666664,17.0775,68272.6575
2001,2,19,3,0.26858333333333334,231.27416666666664,17.003500000000003,68257.45216666667
2001,2,19,4,0.30341666666666667,261.1155,16.725833333333334,68247.96083333333
2001,2,19,5,0.7853333333333333,328.26666666666665,16.39666666666667,68249.63416666666
2001,2,19,6,0.5804166666666667,282.62699999999995,16.529166666666665,68260.37666666668
2001,2,19,7,0.17174999999999999,226.35250000000002,16.870833333333334,68272.44916666667
2001,2,19,8,0.4359166666666667,170.6875,18.553333333333335,68338.0475
2001,2,19,9,0.5535833333333333,111.94166666666666,20.789833333333334,68358.47266666667
2001,2,19,10,1.0490833333333331,197.29999999999998,21.544999999999998,68371.6225
2001,2,19,11,0.83275,165.0916666666667,21.915000000000003,68371.80916666666
2001,2,19,12,0.7674166666666666,146.0,23.91916666666667,68322.33416666667
2001,2,19,13,0.7745833333333333,171.65750000000003,25.373333333333335,68278.37666666668
2001,2,19,14,0.6746666666666666,154.16666666666669,26.323333333333334,68231.34416666666
2001,2,19,15,0.94475,155.48250000000002,26.832500000000003,68176.61916666667
2001,2,19,16,0.5533333333333333,151.90833333333333,27.755833333333335,68150.75
2001,2,19,17,0.3606666666666667,136.23916666666668,27.941666666666666,68144.03083333334
2001,2,19,18,0.26975,121.965,26.317499999999995,68143.99166666667
2001,2,19,19,0.17958333333333334,224.63583333333332,23.949166666666667,68164.50833333333
2001,2,19,20,0.6415000000000001,308.73,22.353333333333335,68203.04166666667
2001,2,19,21,0.7561666666666667,332.54166666666663,22.08833333333333,68228.505
2001,2,19,22,0.737,322.15,21.387500000000003,68249.34583333333
2001,2,19,23,0.512,227.48025,20.504166666666666,68263.05
